,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa
21275,15310,1,10,1989,21,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21276,15320,1,10,1989,21,OT,F,21.0,27.0,Onychomys,torridus,Rodent
21277,15327,1,10,1989,6,OT,F,21.0,29.0,Onychomys,torridus,Rodent
21278,15344,1,10,1989,22,OT,M,22.0,23.0,Onychomys,torridus,Rodent
21279,15360,1,10,1989,24,OT,M,21.0,26.0,Onychomys,torridus,Rodent
21280,15370,1,10,1989,21,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21281,15372,1,10,1989,22,OT,M,19.0,24.0,Onychomys,torridus,Rodent
21282,15374,1,10,1989,22,OT,F,21.0,21.0,Onychomys,torridus,Rodent
21283,15413,1,11,1989,8,OT,M,21.0,26.0,Onychomys,torridus,Rodent
21284,15424,1,11,1989,3,OT,M,22.0,24.0,Onychomys,torridus,Rodent
21285,15442,1,11,1989,3,OT,M,20.0,25.0,Onychomys,torridus,Rodent
21286,15446,1,11,1989,5,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21287,15460,1,11,1989,13,OT,M,20.0,30.0,Onychomys,torridus,Rodent
21288,15467,1,11,1989,3,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21289,15539,2,4,1989,21,OT,F,20.0,25.0,Onychomys,torridus,Rodent
21290,15544,2,4,1989,21,OT,F,22.0,22.0,Onychomys,torridus,Rodent
21291,15554,2,4,1989,22,OT,M,20.0,21.0,Onychomys,torridus,Rodent
21292,15563,2,4,1989,21,OT,M,22.0,22.0,Onychomys,torridus,Rodent
21293,15574,2,5,1989,8,OT,M,20.0,23.0,Onychomys,torridus,Rodent
21294,15617,2,5,1989,5,OT,F,21.0,25.0,Onychomys,torridus,Rodent
21295,15638,2,5,1989,3,OT,F,21.0,26.0,Onychomys,torridus,Rodent
21296,15646,2,5,1989,2,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21297,15663,2,5,1989,3,OT,M,21.0,23.0,Onychomys,torridus,Rodent
21298,15681,3,12,1989,24,OT,M,21.0,27.0,Onychomys,torridus,Rodent
21299,15683,3,12,1989,24,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21300,15736,3,13,1989,18,OT,M,21.0,25.0,Onychomys,torridus,Rodent
21301,15744,3,13,1989,20,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21302,15752,3,13,1989,18,OT,F,21.0,26.0,Onychomys,torridus,Rodent
21303,15768,3,13,1989,20,OT,F,21.0,25.0,Onychomys,torridus,Rodent
21304,15801,3,14,1989,3,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21305,15879,4,1,1989,6,OT,F,20.0,27.0,Onychomys,torridus,Rodent
21306,15930,4,2,1989,18,OT,F,21.0,33.0,Onychomys,torridus,Rodent
21307,15956,4,2,1989,17,OT,M,22.0,27.0,Onychomys,torridus,Rodent
21308,15973,5,9,1989,1,OT,M,21.0,13.0,Onychomys,torridus,Rodent
21309,15984,5,9,1989,24,OT,F,21.0,31.0,Onychomys,torridus,Rodent
21310,15994,5,9,1989,24,OT,M,22.0,30.0,Onychomys,torridus,Rodent
21311,15999,5,9,1989,20,OT,F,22.0,28.0,Onychomys,torridus,Rodent
21312,16034,5,10,1989,17,OT,F,22.0,34.0,Onychomys,torridus,Rodent
21313,16072,5,11,1989,5,OT,F,22.0,29.0,Onychomys,torridus,Rodent
21314,16095,6,3,1989,24,OT,F,20.0,26.0,Onychomys,torridus,Rodent
21315,16146,6,3,1989,20,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21316,16149,6,3,1989,20,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21317,16258,7,3,1989,17,OT,M,,22.0,Onychomys,torridus,Rodent
21318,16280,7,4,1989,3,OT,M,,23.0,Onychomys,torridus,Rodent
21319,16283,7,4,1989,9,OT,M,,25.0,Onychomys,torridus,Rodent
21320,16319,7,4,1989,11,OT,M,,14.0,Onychomys,torridus,Rodent
21321,16325,7,29,1989,17,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21322,16326,7,29,1989,24,OT,F,21.0,19.0,Onychomys,torridus,Rodent
21323,16327,7,29,1989,12,OT,F,21.0,18.0,Onychomys,torridus,Rodent
21324,16336,7,29,1989,12,OT,M,18.0,,Onychomys,torridus,Rodent
21325,16361,7,30,1989,5,OT,M,21.0,29.0,Onychomys,torridus,Rodent
21326,16370,7,30,1989,3,OT,F,20.0,27.0,Onychomys,torridus,Rodent
21327,16403,7,30,1989,14,OT,M,21.0,31.0,Onychomys,torridus,Rodent
21328,16411,7,30,1989,2,OT,M,18.0,22.0,Onychomys,torridus,Rodent
21329,16419,9,3,1989,12,OT,M,22.0,22.0,Onychomys,torridus,Rodent
21330,16424,9,3,1989,17,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21331,16428,9,3,1989,23,OT,M,22.0,27.0,Onychomys,torridus,Rodent
21332,16430,9,3,1989,12,OT,F,21.0,22.0,Onychomys,torridus,Rodent
21333,16433,9,3,1989,1,OT,F,20.0,22.0,Onychomys,torridus,Rodent
21334,16436,9,3,1989,1,OT,F,22.0,30.0,Onychomys,torridus,Rodent
21335,16437,9,3,1989,12,OT,M,22.0,29.0,Onychomys,torridus,Rodent
21336,16439,9,3,1989,1,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21337,16444,9,3,1989,23,OT,F,22.0,27.0,Onychomys,torridus,Rodent
21338,16449,9,3,1989,19,OT,F,20.0,25.0,Onychomys,torridus,Rodent
21339,16461,9,4,1989,13,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21340,16475,9,4,1989,5,OT,F,19.0,22.0,Onychomys,torridus,Rodent
21341,16493,10,7,1989,3,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21342,16499,10,7,1989,9,OT,M,21.0,20.0,Onychomys,torridus,Rodent
21343,16501,10,7,1989,9,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21344,16502,10,7,1989,3,OT,M,20.0,21.0,Onychomys,torridus,Rodent
21345,16503,10,7,1989,11,OT,M,21.0,25.0,Onychomys,torridus,Rodent
21346,16514,10,7,1989,8,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21347,16520,10,7,1989,3,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21348,16537,10,7,1989,21,OT,F,21.0,28.0,Onychomys,torridus,Rodent
21349,16550,10,8,1989,17,OT,M,20.0,22.0,Onychomys,torridus,Rodent
21350,16551,10,8,1989,19,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21351,16560,10,8,1989,1,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21352,16571,10,8,1989,1,OT,M,20.0,14.0,Onychomys,torridus,Rodent
21353,16586,10,8,1989,12,OT,M,21.0,26.0,Onychomys,torridus,Rodent
21354,16597,11,4,1989,21,OT,M,20.0,35.0,Onychomys,torridus,Rodent
21355,16602,11,4,1989,6,OT,F,20.0,28.0,Onychomys,torridus,Rodent
21356,16613,11,4,1989,12,OT,M,23.0,32.0,Onychomys,torridus,Rodent
21357,16622,11,4,1989,1,OT,M,21.0,27.0,Onychomys,torridus,Rodent
21358,16628,11,4,1989,12,OT,F,21.0,27.0,Onychomys,torridus,Rodent
21359,16640,11,4,1989,21,OT,F,22.0,27.0,Onychomys,torridus,Rodent
21360,16643,11,4,1989,1,OT,F,21.0,26.0,Onychomys,torridus,Rodent
21361,16658,11,4,1989,12,OT,M,23.0,24.0,Onychomys,torridus,Rodent
21362,16670,11,5,1989,8,OT,F,21.0,18.0,Onychomys,torridus,Rodent
21363,16672,11,5,1989,3,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21364,16679,11,5,1989,13,OT,F,22.0,17.0,Onychomys,torridus,Rodent
21365,16690,11,5,1989,5,OT,M,22.0,30.0,Onychomys,torridus,Rodent
21366,16696,11,5,1989,15,OT,F,22.0,23.0,Onychomys,torridus,Rodent
21367,16700,11,5,1989,11,OT,M,21.0,25.0,Onychomys,torridus,Rodent
21368,16704,11,5,1989,2,OT,M,22.0,22.0,Onychomys,torridus,Rodent
21369,16708,11,5,1989,2,OT,F,20.0,23.0,Onychomys,torridus,Rodent
21370,16718,11,5,1989,9,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21371,16743,12,4,1989,1,OT,F,21.0,19.0,Onychomys,torridus,Rodent
21372,16747,12,4,1989,12,OT,M,22.0,24.0,Onychomys,torridus,Rodent
21373,16761,12,4,1989,12,OT,M,22.0,28.0,Onychomys,torridus,Rodent
21374,16803,12,5,1989,3,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21375,16849,12,5,1989,2,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21376,16865,12,5,1989,5,OT,M,22.0,21.0,Onychomys,torridus,Rodent
21377,16890,1,6,1990,12,OT,M,22.0,23.0,Onychomys,torridus,Rodent
21378,16893,1,6,1990,12,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21379,16894,1,6,1990,1,OT,F,21.0,20.0,Onychomys,torridus,Rodent
21380,16927,1,6,1990,12,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21381,16941,1,7,1990,3,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21382,16961,1,7,1990,2,OT,F,20.0,23.0,Onychomys,torridus,Rodent
21383,17016,1,29,1990,12,OT,M,22.0,22.0,Onychomys,torridus,Rodent
21384,17031,1,29,1990,22,OT,M,22.0,21.0,Onychomys,torridus,Rodent
21385,17064,1,30,1990,3,OT,F,21.0,22.0,Onychomys,torridus,Rodent
21386,17073,1,30,1990,13,OT,F,22.0,21.0,Onychomys,torridus,Rodent
21387,17135,2,24,1990,12,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21388,17148,2,24,1990,19,OT,M,22.0,23.0,Onychomys,torridus,Rodent
21389,17173,2,25,1990,3,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21390,17177,2,25,1990,13,OT,M,20.0,21.0,Onychomys,torridus,Rodent
21391,17184,2,25,1990,3,OT,M,20.0,23.0,Onychomys,torridus,Rodent
21392,17186,2,25,1990,11,OT,M,21.0,23.0,Onychomys,torridus,Rodent
21393,17244,3,29,1990,20,OT,M,21.0,23.0,Onychomys,torridus,Rodent
21394,17276,3,29,1990,12,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21395,17283,3,29,1990,20,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21396,17290,3,29,1990,12,OT,M,21.0,23.0,Onychomys,torridus,Rodent
21397,17322,3,30,1990,3,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21398,17333,3,30,1990,14,OT,M,20.0,23.0,Onychomys,torridus,Rodent
21399,17375,4,24,1990,18,OT,M,21.0,26.0,Onychomys,torridus,Rodent
21400,17405,4,24,1990,12,OT,F,21.0,27.0,Onychomys,torridus,Rodent
21401,17407,4,24,1990,12,OT,M,21.0,25.0,Onychomys,torridus,Rodent
21402,17425,4,25,1990,20,OT,M,20.0,27.0,Onychomys,torridus,Rodent
21403,17432,4,26,1990,3,OT,M,21.0,26.0,Onychomys,torridus,Rodent
21404,17497,5,23,1990,12,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21405,17520,5,24,1990,20,OT,F,21.0,27.0,Onychomys,torridus,Rodent
21406,17545,5,24,1990,2,OT,F,20.0,25.0,Onychomys,torridus,Rodent
21407,17560,5,25,1990,13,OT,F,20.0,25.0,Onychomys,torridus,Rodent
21408,17572,5,25,1990,5,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21409,17582,6,21,1990,1,OT,F,20.0,25.0,Onychomys,torridus,Rodent
21410,17588,6,21,1990,12,OT,F,20.0,27.0,Onychomys,torridus,Rodent
21411,17632,6,22,1990,13,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21412,17650,6,22,1990,5,OT,F,20.0,26.0,Onychomys,torridus,Rodent
21413,17667,7,21,1990,17,OT,F,23.0,18.0,Onychomys,torridus,Rodent
21414,17668,7,21,1990,6,OT,M,20.0,29.0,Onychomys,torridus,Rodent
21415,17670,7,21,1990,19,OT,F,22.0,39.0,Onychomys,torridus,Rodent
21416,17678,7,21,1990,17,OT,M,20.0,24.0,Onychomys,torridus,Rodent
21417,17698,7,22,1990,8,OT,M,18.0,14.0,Onychomys,torridus,Rodent
21418,17701,7,22,1990,13,OT,F,21.0,28.0,Onychomys,torridus,Rodent
21419,17709,7,22,1990,9,OT,M,24.0,20.0,Onychomys,torridus,Rodent
21420,17741,8,16,1990,21,OT,F,21.0,26.0,Onychomys,torridus,Rodent
21421,17764,8,16,1990,12,OT,M,22.0,22.0,Onychomys,torridus,Rodent
21422,17766,8,16,1990,19,OT,F,22.0,34.0,Onychomys,torridus,Rodent
21423,17772,8,17,1990,13,OT,M,22.0,27.0,Onychomys,torridus,Rodent
21424,17776,8,17,1990,13,OT,F,21.0,14.0,Onychomys,torridus,Rodent
21425,17779,8,17,1990,11,OT,M,20.0,13.0,Onychomys,torridus,Rodent
21426,17785,8,17,1990,13,OT,M,21.0,21.0,Onychomys,torridus,Rodent
21427,17854,9,25,1990,13,OT,F,,25.0,Onychomys,torridus,Rodent
21428,17869,9,25,1990,13,OT,M,,25.0,Onychomys,torridus,Rodent
21429,17886,10,15,1990,12,OT,M,20.0,24.0,Onychomys,torridus,Rodent
21430,17893,10,15,1990,12,OT,F,20.0,27.0,Onychomys,torridus,Rodent
21431,17918,10,16,1990,2,OT,F,22.0,24.0,Onychomys,torridus,Rodent
21432,17953,10,17,1990,13,OT,M,21.0,26.0,Onychomys,torridus,Rodent
21433,17957,10,17,1990,21,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21434,17960,10,17,1990,13,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21435,17964,10,17,1990,20,OT,F,21.0,22.0,Onychomys,torridus,Rodent
21436,17970,10,17,1990,13,OT,F,21.0,27.0,Onychomys,torridus,Rodent
21437,17974,11,10,1990,12,OT,F,20.0,28.0,Onychomys,torridus,Rodent
21438,17987,11,10,1990,19,OT,M,20.0,21.0,Onychomys,torridus,Rodent
21439,17997,11,10,1990,2,OT,M,20.0,22.0,Onychomys,torridus,Rodent
21440,18000,11,10,1990,2,OT,F,20.0,20.0,Onychomys,torridus,Rodent
21441,18015,11,11,1990,3,OT,M,20.0,21.0,Onychomys,torridus,Rodent
21442,18021,11,11,1990,3,OT,F,20.0,18.0,Onychomys,torridus,Rodent
21443,18025,11,11,1990,13,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21444,18030,11,11,1990,11,OT,M,21.0,21.0,Onychomys,torridus,Rodent
21445,18055,11,11,1990,3,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21446,18094,12,15,1990,2,OT,F,21.0,26.0,Onychomys,torridus,Rodent
21447,18117,12,15,1990,2,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21448,18120,12,16,1990,3,OT,M,21.0,21.0,Onychomys,torridus,Rodent
21449,18123,12,16,1990,3,OT,F,21.0,20.0,Onychomys,torridus,Rodent
21450,18135,12,16,1990,3,OT,F,21.0,27.0,Onychomys,torridus,Rodent
21451,18172,12,16,1990,11,OT,M,20.0,20.0,Onychomys,torridus,Rodent
21452,18176,12,16,1990,5,OT,F,20.0,22.0,Onychomys,torridus,Rodent
21453,18178,12,16,1990,4,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21454,18228,1,11,1991,2,OT,M,20.0,22.0,Onychomys,torridus,Rodent
21455,18230,1,11,1991,19,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21456,18232,1,11,1991,2,OT,F,20.0,25.0,Onychomys,torridus,Rodent
21457,18242,1,11,1991,22,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21458,18244,1,11,1991,18,OT,M,21.0,25.0,Onychomys,torridus,Rodent
21459,18246,1,11,1991,22,OT,M,21.0,20.0,Onychomys,torridus,Rodent
21460,18277,1,12,1991,3,OT,F,20.0,25.0,Onychomys,torridus,Rodent
21461,18292,1,12,1991,5,OT,,,,Onychomys,torridus,Rodent
21462,18305,1,12,1991,5,OT,M,19.0,22.0,Onychomys,torridus,Rodent
21463,18336,2,16,1991,19,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21464,18343,2,16,1991,2,OT,M,21.0,27.0,Onychomys,torridus,Rodent
21465,18347,2,16,1991,2,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21466,18365,2,16,1991,22,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21467,18367,2,16,1991,22,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21468,18375,2,16,1991,2,OT,M,20.0,24.0,Onychomys,torridus,Rodent
21469,18391,2,17,1991,3,OT,F,20.0,28.0,Onychomys,torridus,Rodent
21470,18430,2,17,1991,3,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21471,18451,3,13,1991,22,OT,M,19.0,27.0,Onychomys,torridus,Rodent
21472,18468,3,13,1991,2,OT,M,20.0,29.0,Onychomys,torridus,Rodent
21473,18501,3,14,1991,13,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21474,18542,3,14,1991,3,OT,M,20.0,28.0,Onychomys,torridus,Rodent
21475,18563,4,19,1991,12,OT,M,19.0,21.0,Onychomys,torridus,Rodent
21476,18595,4,20,1991,20,OT,F,19.0,,Onychomys,torridus,Rodent
21477,18650,5,13,1991,12,OT,,,,Onychomys,torridus,Rodent
21478,18652,5,13,1991,1,OT,F,16.0,34.0,Onychomys,torridus,Rodent
21479,18665,5,13,1991,12,OT,F,20.0,28.0,Onychomys,torridus,Rodent
21480,18682,5,13,1991,24,OT,F,20.0,17.0,Onychomys,torridus,Rodent
21481,18700,5,14,1991,3,OT,F,18.0,11.0,Onychomys,torridus,Rodent
21482,18702,5,14,1991,3,OT,M,19.0,11.0,Onychomys,torridus,Rodent
21483,18719,5,14,1991,3,OT,F,19.0,11.0,Onychomys,torridus,Rodent
21484,18733,6,13,1991,2,OT,F,15.0,28.0,Onychomys,torridus,Rodent
21485,18774,6,14,1991,8,OT,M,21.0,30.0,Onychomys,torridus,Rodent
21486,18818,7,12,1991,18,OT,F,,,Onychomys,torridus,Rodent
21487,18839,7,12,1991,2,OT,F,21.0,21.0,Onychomys,torridus,Rodent
21488,18857,7,13,1991,3,OT,F,16.0,16.0,Onychomys,torridus,Rodent
21489,18861,7,13,1991,13,OT,F,19.0,26.0,Onychomys,torridus,Rodent
21490,18873,7,13,1991,13,OT,M,16.0,24.0,Onychomys,torridus,Rodent
21491,18902,7,13,1991,4,OT,M,27.0,21.0,Onychomys,torridus,Rodent
21492,18909,8,7,1991,2,OT,F,23.0,31.0,Onychomys,torridus,Rodent
21493,18911,8,7,1991,2,OT,M,21.0,20.0,Onychomys,torridus,Rodent
21494,18915,8,7,1991,18,OT,M,22.0,28.0,Onychomys,torridus,Rodent
21495,18925,8,7,1991,12,OT,F,19.0,46.0,Onychomys,torridus,Rodent
21496,18944,8,7,1991,12,OT,M,20.0,29.0,Onychomys,torridus,Rodent
21497,18968,8,8,1991,14,OT,F,22.0,24.0,Onychomys,torridus,Rodent
21498,18977,8,8,1991,13,OT,F,17.0,30.0,Onychomys,torridus,Rodent
21499,18981,8,8,1991,5,OT,M,20.0,25.0,Onychomys,torridus,Rodent
21500,18983,8,8,1991,8,OT,M,22.0,26.0,Onychomys,torridus,Rodent
21501,18992,8,8,1991,13,OT,M,16.0,24.0,Onychomys,torridus,Rodent
21502,18993,8,8,1991,9,OT,F,13.0,26.0,Onychomys,torridus,Rodent
21503,18995,8,8,1991,5,OT,M,20.0,22.0,Onychomys,torridus,Rodent
21504,19002,8,8,1991,5,OT,F,20.0,45.0,Onychomys,torridus,Rodent
21505,19003,8,8,1991,6,OT,F,21.0,21.0,Onychomys,torridus,Rodent
21506,19014,9,9,1991,18,OT,F,20.0,21.0,Onychomys,torridus,Rodent
21507,19016,9,9,1991,1,OT,F,19.0,29.0,Onychomys,torridus,Rodent
21508,19017,9,9,1991,2,OT,M,22.0,22.0,Onychomys,torridus,Rodent
21509,19019,9,9,1991,2,OT,F,22.0,24.0,Onychomys,torridus,Rodent
21510,19028,9,9,1991,18,OT,M,21.0,27.0,Onychomys,torridus,Rodent
21511,19040,9,9,1991,2,OT,F,20.0,18.0,Onychomys,torridus,Rodent
21512,19042,9,9,1991,12,OT,M,21.0,29.0,Onychomys,torridus,Rodent
21513,19047,9,10,1991,24,OT,M,20.0,20.0,Onychomys,torridus,Rodent
21514,19054,9,10,1991,11,OT,M,22.0,25.0,Onychomys,torridus,Rodent
21515,19059,9,10,1991,17,OT,F,20.0,27.0,Onychomys,torridus,Rodent
21516,19065,9,10,1991,24,OT,F,21.0,37.0,Onychomys,torridus,Rodent
21517,19080,9,11,1991,13,OT,F,21.0,26.0,Onychomys,torridus,Rodent
21518,19097,10,10,1991,19,OT,M,19.0,20.0,Onychomys,torridus,Rodent
21519,19124,10,10,1991,2,OT,M,20.0,24.0,Onychomys,torridus,Rodent
21520,19127,10,10,1991,18,OT,M,21.0,25.0,Onychomys,torridus,Rodent
21521,19136,10,10,1991,2,OT,F,21.0,21.0,Onychomys,torridus,Rodent
21522,19140,10,10,1991,17,OT,F,17.0,22.0,Onychomys,torridus,Rodent
21523,19146,10,11,1991,8,OT,M,20.0,22.0,Onychomys,torridus,Rodent
21524,19156,10,11,1991,13,OT,M,20.0,22.0,Onychomys,torridus,Rodent
21525,19159,10,11,1991,3,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21526,19161,10,11,1991,8,OT,F,20.0,22.0,Onychomys,torridus,Rodent
21527,19165,10,11,1991,13,OT,F,14.0,23.0,Onychomys,torridus,Rodent
21528,19182,10,11,1991,3,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21529,19185,10,11,1991,14,OT,M,20.0,20.0,Onychomys,torridus,Rodent
21530,19204,11,13,1991,18,OT,F,23.0,21.0,Onychomys,torridus,Rodent
21531,19208,11,13,1991,22,OT,F,17.0,26.0,Onychomys,torridus,Rodent
21532,19222,11,13,1991,22,OT,M,26.0,26.0,Onychomys,torridus,Rodent
21533,19223,11,13,1991,2,OT,F,20.0,24.0,Onychomys,torridus,Rodent
21534,19229,11,13,1991,19,OT,M,20.0,24.0,Onychomys,torridus,Rodent
21535,19233,11,13,1991,1,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21536,19236,11,13,1991,12,OT,M,20.0,,Onychomys,torridus,Rodent
21537,19238,11,13,1991,2,OT,M,20.0,25.0,Onychomys,torridus,Rodent
21538,19247,11,13,1991,19,OT,M,20.0,22.0,Onychomys,torridus,Rodent
21539,19251,11,13,1991,2,OT,M,19.0,25.0,Onychomys,torridus,Rodent
21540,19267,11,14,1991,9,OT,M,21.0,24.0,Onychomys,torridus,Rodent
21541,19268,11,14,1991,11,OT,M,20.0,24.0,Onychomys,torridus,Rodent
21542,19278,11,14,1991,3,OT,M,21.0,35.0,Onychomys,torridus,Rodent
21543,19332,11,15,1991,5,OT,M,20.0,26.0,Onychomys,torridus,Rodent
21544,19339,11,15,1991,4,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21545,19341,11,15,1991,15,OT,M,20.0,24.0,Onychomys,torridus,Rodent
21546,19359,11,15,1991,4,OT,M,20.0,25.0,Onychomys,torridus,Rodent
21547,19369,11,15,1991,4,OT,M,21.0,26.0,Onychomys,torridus,Rodent
21548,19376,12,7,1991,18,OT,F,19.0,21.0,Onychomys,torridus,Rodent
21549,19377,12,7,1991,19,OT,F,19.0,26.0,Onychomys,torridus,Rodent
21550,19414,12,7,1991,19,OT,M,21.0,25.0,Onychomys,torridus,Rodent
21551,19436,12,7,1991,2,OT,M,20.0,23.0,Onychomys,torridus,Rodent
21552,19437,12,7,1991,17,OT,F,19.0,24.0,Onychomys,torridus,Rodent
21553,19439,12,7,1991,2,OT,M,20.0,24.0,Onychomys,torridus,Rodent
21554,19440,12,7,1991,17,OT,M,20.0,27.0,Onychomys,torridus,Rodent
21555,19470,12,8,1991,9,OT,M,21.0,22.0,Onychomys,torridus,Rodent
21556,19481,12,8,1991,4,OT,F,18.0,22.0,Onychomys,torridus,Rodent
21557,19483,12,8,1991,3,OT,M,21.0,36.0,Onychomys,torridus,Rodent
21558,19486,12,8,1991,3,OT,M,22.0,23.0,Onychomys,torridus,Rodent
21559,19509,12,8,1991,8,OT,M,20.0,23.0,Onychomys,torridus,Rodent
21560,19530,12,8,1991,4,OT,M,19.0,21.0,Onychomys,torridus,Rodent
21561,19560,1,8,1992,19,OT,M,15.0,20.0,Onychomys,torridus,Rodent
21562,19563,1,8,1992,18,OT,F,18.0,23.0,Onychomys,torridus,Rodent
21563,19572,1,8,1992,19,OT,M,18.0,20.0,Onychomys,torridus,Rodent
21564,19576,1,8,1992,2,OT,M,19.0,22.0,Onychomys,torridus,Rodent
21565,19598,1,9,1992,8,OT,F,16.0,23.0,Onychomys,torridus,Rodent
21566,19614,1,9,1992,9,OT,M,16.0,23.0,Onychomys,torridus,Rodent
21567,19624,1,9,1992,4,OT,M,22.0,22.0,Onychomys,torridus,Rodent
21568,19626,1,9,1992,5,OT,M,19.0,26.0,Onychomys,torridus,Rodent
21569,19627,1,9,1992,4,OT,F,17.0,23.0,Onychomys,torridus,Rodent
21570,19630,1,9,1992,13,OT,M,20.0,35.0,Onychomys,torridus,Rodent
21571,19631,1,9,1992,4,OT,M,20.0,23.0,Onychomys,torridus,Rodent
21572,19634,1,9,1992,5,OT,F,20.0,23.0,Onychomys,torridus,Rodent
21573,19639,2,6,1992,2,OT,M,21.0,20.0,Onychomys,torridus,Rodent
21574,19642,2,6,1992,12,OT,M,20.0,33.0,Onychomys,torridus,Rodent
21575,19686,2,7,1992,9,OT,M,22.0,24.0,Onychomys,torridus,Rodent
21576,19688,2,7,1992,3,OT,M,22.0,24.0,Onychomys,torridus,Rodent
21577,19700,2,7,1992,11,OT,M,21.0,28.0,Onychomys,torridus,Rodent
21578,19715,2,7,1992,4,OT,F,20.0,22.0,Onychomys,torridus,Rodent
21579,19738,2,8,1992,14,OT,M,20.0,22.0,Onychomys,torridus,Rodent
21580,19835,3,8,1992,8,OT,M,22.0,28.0,Onychomys,torridus,Rodent
21581,19856,3,8,1992,8,OT,M,22.0,24.0,Onychomys,torridus,Rodent
21582,19859,3,8,1992,5,OT,M,21.0,31.0,Onychomys,torridus,Rodent
21583,19956,5,2,1992,1,OT,F,21.0,24.0,Onychomys,torridus,Rodent
21584,20014,5,30,1992,2,OT,F,21.0,23.0,Onychomys,torridus,Rodent
21585,20019,5,30,1992,1,OT,F,20.0,26.0,Onychomys,torridus,Rodent
21586,20020,5,30,1992,2,OT,M,19.0,16.0,Onychomys,torridus,Rodent
21587,20024,5,30,1992,2,OT,M,23.0,30.0,Onychomys,torridus,Rodent
21588,20036,5,30,1992,2,OT,M,19.0,28.0,Onychomys,torridus,Rodent
21589,20111,7,3,1992,17,OT,F,50.0,23.0,Onychomys,torridus,Rodent
21590,20128,7,4,1992,13,OT,F,21.0,29.0,Onychomys,torridus,Rodent
21591,20153,7,4,1992,3,OT,M,20.0,16.0,Onychomys,torridus,Rodent
21592,20204,7,30,1992,1,OT,F,21.0,36.0,Onychomys,torridus,Rodent
21593,20205,7,30,1992,2,OT,M,22.0,23.0,Onychomys,torridus,Rodent
21594,20217,7,31,1992,11,OT,F,22.0,31.0,Onychomys,torridus,Rodent
21595,20234,7,31,1992,13,OT,M,20.0,34.0,Onychomys,torridus,Rodent
21596,20310,8,30,1992,11,OT,M,20.0,19.0,Onychomys,torridus,Rodent
21597,20322,8,30,1992,4,OT,M,21.0,31.0,Onychomys,torridus,Rodent
21598,20388,9,27,1992,3,OT,M,17.0,24.0,Onychomys,torridus,Rodent
21599,20441,10,18,1992,12,OT,F,20.0,25.0,Onychomys,torridus,Rodent
